Rapid Ronin Transactions,Fast Ronin Transactions,Standard Ronin Transactions,Slow Ronin Transactions,Rapid Deposit ETH,Fast Deposit ETH,Standard Deposit ETH,Slow Deposit ETH,Rapid Withdraw ETH,Fast Withdraw ETH,Standard Withdraw ETH,Slow Withdraw ETH,Rapid Deposit AXS,Fast Deposit AXS,Standard Deposit AXS,Slow Deposit AXS,Rapid Withdraw AXS,Fast Withdraw AXS,Standard Withdraw AXS,Slow Withdraw AXS,Rapid Deposit SLP,Fast Deposit SLP,Standard Deposit SLP,Slow Deposit SLP,Rapid Withdraw SLP,Fast Withdraw SLP,Standard Withdraw SLP,Slow Withdraw SLP,Rapid Ethereum: Send ETH,Fast Ethereum: Send ETH,Standard Ethereum: Send ETH,Slow Ethereum: Send ETH,Rapid Ethereum: Send AXS,Fast Ethereum: Send AXS,Standard Ethereum: Send AXS,Slow Ethereum: Send AXS,Rapid Ethereum: Send SLP,Fast Ethereum: Send SLP,Standard Ethereum: Send SLP,Slow Ethereum: Send SLP,DT_HR
$0,$0,$0,$0,$42.81,$34.01,$33.51,$33.51,$54.11,$42.99,$42.35,$42.35,$37.99,$30.18,$29.73,$29.73,$48.1,$38.22,$37.65,$37.65,$37.98,$30.18,$29.73,$29.73,$50.31,$39.97,$39.37,$39.37,$5.49,$4.36,$4.3,$4.3,$9.3,$7.39,$7.28,$7.28,$9.7,$7.71,$7.59,$7.59,26/08/2021 21:56:34
$0,$0,$0,$0,$51.3,$37.54,$37.03,$37.03,$64.84,$47.45,$46.81,$46.81,$45.52,$33.31,$32.86,$32.86,$57.64,$42.18,$41.61,$41.61,$45.51,$33.3,$32.85,$32.85,$60.28,$44.11,$43.51,$43.51,$6.58,$4.81,$4.75,$4.75,$11.14,$8.15,$8.04,$8.04,$11.62,$8.5,$8.39,$8.39,26/08/2021 21:57:45
$0,$0,$0,$0,$55.03,$41.68,$40.91,$40.91,$69.56,$52.68,$51.72,$51.72,$48.84,$36.99,$36.31,$36.31,$61.84,$46.83,$45.97,$45.97,$48.82,$36.98,$36.3,$36.3,$64.67,$48.98,$48.08,$48.08,$7.06,$5.34,$5.25,$5.25,$11.95,$9.05,$8.89,$8.89,$12.47,$9.44,$9.27,$9.27,26/08/2021 21:58:52
$0,$0,$0,$0,$59.15,$45.52,$45.01,$45.01,$74.76,$57.54,$56.9,$56.9,$52.49,$40.4,$39.95,$39.95,$66.46,$51.15,$50.58,$50.58,$52.47,$40.39,$39.93,$39.93,$69.51,$53.5,$52.9,$52.9,$7.59,$5.84,$5.77,$5.77,$12.85,$9.89,$9.78,$9.78,$13.4,$10.31,$10.2,$10.2,26/08/2021 22:00:02
$0,$0,$0,$0,$54.39,$43.2,$42.69,$42.69,$68.74,$54.61,$53.96,$53.96,$48.26,$38.34,$37.88,$37.88,$61.11,$48.54,$47.97,$47.97,$48.25,$38.33,$37.87,$37.87,$63.91,$50.77,$50.17,$50.17,$6.97,$5.54,$5.47,$5.47,$11.81,$9.38,$9.27,$9.27,$12.32,$9.79,$9.67,$9.67,26/08/2021 22:01:10
$0,$0,$0,$0,$50.81,$41.78,$41.26,$41.26,$64.22,$52.81,$52.16,$52.16,$45.09,$37.07,$36.62,$36.62,$57.09,$46.94,$46.36,$46.36,$45.08,$37.06,$36.61,$36.61,$59.71,$49.09,$48.49,$48.49,$6.52,$5.36,$5.29,$5.29,$11.04,$9.07,$8.96,$8.96,$11.51,$9.46,$9.35,$9.35,26/08/2021 22:02:22
$0,$0,$0,$0,$62.54,$48.71,$48.2,$48.2,$79.05,$61.58,$60.93,$60.93,$55.5,$43.23,$42.78,$42.78,$70.27,$54.74,$54.16,$54.16,$55.49,$43.22,$42.76,$42.76,$73.49,$57.25,$56.64,$56.64,$8.02,$6.25,$6.18,$6.18,$13.58,$10.58,$10.47,$10.47,$14.17,$11.04,$10.92,$10.92,26/08/2021 22:03:30
$0,$0,$0,$0,$58.8,$44.67,$44.16,$44.16,$74.32,$56.46,$55.82,$55.82,$52.18,$39.64,$39.19,$39.19,$66.06,$50.19,$49.62,$49.62,$52.16,$39.63,$39.18,$39.18,$69.09,$52.49,$51.89,$51.89,$7.54,$5.73,$5.66,$5.66,$12.77,$9.7,$9.59,$9.59,$13.32,$10.12,$10,$10,26/08/2021 22:04:43
$0,$0,$0,$0,$54.86,$48.64,$48.13,$48.13,$69.34,$61.49,$60.84,$60.84,$48.68,$43.17,$42.71,$42.71,$61.64,$54.66,$54.08,$54.08,$48.67,$43.16,$42.7,$42.7,$64.46,$57.16,$56.56,$56.56,$7.03,$6.24,$6.17,$6.17,$11.91,$10.57,$10.45,$10.45,$12.43,$11.02,$10.9,$10.9,26/08/2021 22:05:51
$0,$0,$0,$0,$54.34,$45.11,$44.6,$44.6,$68.68,$57.02,$56.37,$56.37,$48.22,$40.03,$39.58,$39.58,$61.05,$50.69,$50.11,$50.11,$48.21,$40.02,$39.57,$39.57,$63.85,$53.01,$52.41,$52.41,$6.97,$5.79,$5.72,$5.72,$11.8,$9.8,$9.69,$9.69,$12.31,$10.22,$10.1,$10.1,26/08/2021 22:06:59
$0,$0,$0,$0,$53.27,$42.93,$42.41,$42.41,$67.33,$54.26,$53.61,$53.61,$47.27,$38.09,$37.64,$37.64,$59.86,$48.23,$47.66,$47.66,$47.26,$38.08,$37.63,$37.63,$62.6,$50.44,$49.84,$49.84,$6.83,$5.51,$5.44,$5.44,$11.57,$9.32,$9.21,$9.21,$12.07,$9.73,$9.61,$9.61,26/08/2021 22:08:09
$0,$0,$0,$0,$49.18,$37.39,$36.7,$36.7,$62.16,$47.26,$46.39,$46.39,$43.64,$33.18,$32.57,$32.57,$55.26,$42.01,$41.24,$41.24,$43.63,$33.17,$32.56,$32.56,$57.79,$43.93,$43.13,$43.13,$6.31,$4.79,$4.71,$4.71,$10.68,$8.12,$7.97,$7.97,$11.14,$8.47,$8.31,$8.31,26/08/2021 22:09:19
$0,$0,$0,$0,$61.45,$49.1,$48.59,$48.59,$77.68,$62.06,$61.42,$61.42,$54.54,$43.57,$43.12,$43.12,$69.05,$55.17,$54.6,$54.6,$54.52,$43.56,$43.11,$43.11,$72.22,$57.7,$57.1,$57.1,$7.88,$6.3,$6.23,$6.23,$13.35,$10.66,$10.55,$10.55,$13.92,$11.12,$11.01,$11.01,26/08/2021 22:10:31
$0,$0,$0,$0,$42.5,$33.97,$33.46,$33.46,$53.72,$42.94,$42.29,$42.29,$37.72,$30.14,$29.69,$29.69,$47.75,$38.17,$37.59,$37.59,$37.71,$30.14,$29.68,$29.68,$49.94,$39.92,$39.32,$39.32,$5.45,$4.36,$4.29,$4.29,$9.23,$7.38,$7.27,$7.27,$9.63,$7.7,$7.58,$7.58,26/08/2021 22:11:41
$0,$0,$0,$0,$45.05,$37.33,$36.82,$36.82,$56.94,$47.19,$46.54,$46.54,$39.97,$33.13,$32.68,$32.68,$50.61,$41.95,$41.37,$41.37,$39.96,$33.12,$32.67,$32.67,$52.93,$43.87,$43.27,$43.27,$5.78,$4.79,$4.72,$4.72,$9.78,$8.11,$8,$8,$10.2,$8.46,$8.34,$8.34,26/08/2021 22:12:50
$0,$0,$0,$0,$50.05,$46.81,$46.3,$46.3,$63.26,$59.17,$58.52,$58.52,$44.41,$41.54,$41.09,$41.09,$56.23,$52.6,$52.02,$52.02,$44.4,$41.53,$41.07,$41.07,$58.81,$55.01,$54.41,$54.41,$6.42,$6,$5.94,$5.94,$10.87,$10.17,$10.06,$10.06,$11.34,$10.6,$10.49,$10.49,26/08/2021 22:13:58
$0,$0,$0,$0,$61.57,$50.69,$50.18,$50.18,$77.82,$64.07,$63.42,$63.42,$54.64,$44.98,$44.53,$44.53,$69.18,$56.96,$56.38,$56.38,$54.62,$44.97,$44.52,$44.52,$72.35,$59.57,$58.96,$58.96,$7.9,$6.5,$6.43,$6.43,$13.37,$11.01,$10.9,$10.9,$13.95,$11.48,$11.37,$11.37,26/08/2021 22:15:06
$0,$0,$0,$0,$43.07,$41.66,$41.14,$41.14,$54.45,$52.65,$52.01,$52.01,$38.22,$36.97,$36.51,$36.51,$48.4,$46.81,$46.23,$46.23,$38.21,$36.96,$36.5,$36.5,$50.62,$48.95,$48.35,$48.35,$5.52,$5.34,$5.28,$5.28,$9.36,$9.05,$8.94,$8.94,$9.76,$9.44,$9.32,$9.32,26/08/2021 22:16:15
$0,$0,$0,$0,$57.37,$47.12,$46.61,$46.61,$72.51,$59.56,$58.91,$58.91,$50.91,$41.82,$41.36,$41.36,$64.46,$52.95,$52.37,$52.37,$50.89,$41.81,$41.35,$41.35,$67.41,$55.37,$54.77,$54.77,$7.36,$6.04,$5.98,$5.98,$12.46,$10.23,$10.12,$10.12,$13,$10.68,$10.56,$10.56,26/08/2021 22:17:25
$0,$0,$0,$0,$54.39,$51.18,$50.67,$50.67,$68.75,$64.69,$64.04,$64.04,$48.27,$45.42,$44.96,$44.96,$61.12,$57.51,$56.93,$56.93,$48.26,$45.41,$44.95,$44.95,$63.92,$60.14,$59.54,$59.54,$6.98,$6.56,$6.5,$6.5,$11.81,$11.12,$11,$11,$12.32,$11.59,$11.48,$11.48,26/08/2021 22:18:35
$0,$0,$0,$0,$54.95,$47.92,$47.41,$47.41,$69.46,$60.57,$59.92,$59.92,$48.77,$42.53,$42.07,$42.07,$61.75,$53.84,$53.27,$53.27,$48.75,$42.51,$42.06,$42.06,$64.58,$56.31,$55.71,$55.71,$7.05,$6.15,$6.08,$6.08,$11.94,$10.41,$10.3,$10.3,$12.45,$10.86,$10.74,$10.74,26/08/2021 22:19:44
$0,$0,$0,$0,$52.78,$48.39,$47.88,$47.88,$66.72,$61.17,$60.52,$60.52,$46.84,$42.94,$42.49,$42.49,$59.31,$54.37,$53.8,$53.8,$46.83,$42.93,$42.48,$42.48,$62.03,$56.87,$56.27,$56.27,$6.77,$6.21,$6.14,$6.14,$11.46,$10.51,$10.4,$10.4,$11.96,$10.96,$10.85,$10.85,26/08/2021 22:20:52
$0,$0,$0,$0,$51.75,$41.73,$41.22,$41.22,$65.41,$52.75,$52.1,$52.1,$45.92,$37.03,$36.58,$36.58,$58.14,$46.89,$46.32,$46.32,$45.91,$37.03,$36.57,$36.57,$60.81,$49.04,$48.44,$48.44,$6.64,$5.35,$5.29,$5.29,$11.24,$9.06,$8.95,$8.95,$11.72,$9.45,$9.34,$9.34,26/08/2021 22:22:03
$0,$0,$0,$0,$52.93,$41.73,$40.82,$40.82,$66.9,$52.75,$51.6,$51.6,$46.97,$37.03,$36.22,$36.22,$59.47,$46.89,$45.87,$45.87,$46.96,$37.02,$36.21,$36.21,$62.19,$49.04,$47.97,$47.97,$6.79,$5.35,$5.23,$5.23,$11.5,$9.06,$8.87,$8.87,$11.99,$9.45,$9.25,$9.25,26/08/2021 22:23:12
$0,$0,$0,$0,$51.16,$47.11,$46.6,$46.6,$64.66,$59.55,$58.9,$58.9,$45.4,$41.81,$41.35,$41.35,$57.48,$52.94,$52.36,$52.36,$45.39,$41.8,$41.34,$41.34,$60.12,$55.36,$54.76,$54.76,$6.56,$6.04,$5.98,$5.98,$11.11,$10.23,$10.12,$10.12,$11.59,$10.67,$10.56,$10.56,26/08/2021 22:24:22
$0,$0,$0,$0,$47.65,$36.89,$36.38,$36.38,$60.23,$46.63,$45.98,$45.98,$42.29,$32.74,$32.28,$32.28,$53.54,$41.45,$40.88,$40.88,$42.28,$32.73,$32.27,$32.27,$56,$43.35,$42.75,$42.75,$6.11,$4.73,$4.67,$4.67,$10.35,$8.01,$7.9,$7.9,$10.8,$8.36,$8.24,$8.24,26/08/2021 22:25:33
$0,$0,$0,$0,$47.97,$33.28,$32.77,$32.77,$60.63,$42.07,$41.42,$41.42,$42.57,$29.53,$29.08,$29.08,$53.9,$37.39,$36.82,$36.82,$42.56,$29.53,$29.07,$29.07,$56.37,$39.11,$38.5,$38.5,$6.15,$4.27,$4.2,$4.2,$10.42,$7.23,$7.12,$7.12,$10.87,$7.54,$7.42,$7.42,26/08/2021 22:26:41
$0,$0,$0,$0,$46.19,$34.84,$34.33,$34.33,$58.38,$44.04,$43.39,$43.39,$40.99,$30.92,$30.46,$30.46,$51.9,$39.15,$38.57,$38.57,$40.98,$30.91,$30.46,$30.46,$54.28,$40.94,$40.34,$40.34,$5.92,$4.47,$4.4,$4.4,$10.03,$7.57,$7.46,$7.46,$10.46,$7.89,$7.78,$7.78,26/08/2021 22:27:49
$0,$0,$0,$0,$42.59,$34.38,$33.87,$33.87,$53.83,$43.45,$42.81,$42.81,$37.79,$30.51,$30.05,$30.05,$47.85,$38.63,$38.05,$38.05,$37.78,$30.5,$30.05,$30.05,$50.05,$40.4,$39.8,$39.8,$5.46,$4.41,$4.34,$4.34,$9.25,$7.47,$7.36,$7.36,$9.65,$7.79,$7.67,$7.67,26/08/2021 22:29:00
$0,$0,$0,$0,$40.47,$32.83,$32.32,$32.32,$51.16,$41.5,$40.85,$40.85,$35.92,$29.14,$28.68,$28.68,$45.48,$36.89,$36.31,$36.31,$35.91,$29.13,$28.67,$28.67,$47.56,$38.58,$37.98,$37.98,$5.19,$4.21,$4.14,$4.14,$8.79,$7.13,$7.02,$7.02,$9.17,$7.44,$7.32,$7.32,26/08/2021 22:30:12
$0,$0,$0,$0,$40.95,$31.91,$31.39,$31.39,$51.76,$40.33,$39.68,$39.68,$36.34,$28.31,$27.86,$27.86,$46.01,$35.85,$35.27,$35.27,$36.33,$28.31,$27.85,$27.85,$48.12,$37.49,$36.89,$36.89,$5.25,$4.09,$4.03,$4.03,$8.89,$6.93,$6.82,$6.82,$9.28,$7.23,$7.11,$7.11,26/08/2021 22:31:23
$0,$0,$0,$0,$46.78,$37.62,$37.11,$37.11,$59.14,$47.56,$46.91,$46.91,$41.52,$33.39,$32.93,$32.93,$52.57,$42.27,$41.7,$41.7,$41.51,$33.38,$32.92,$32.92,$54.98,$44.21,$43.61,$43.61,$6,$4.82,$4.76,$4.76,$10.16,$8.17,$8.06,$8.06,$10.6,$8.52,$8.41,$8.41,26/08/2021 22:32:33
$0,$0,$0,$0,$46.82,$35.46,$34.95,$34.95,$59.18,$44.82,$44.18,$44.18,$41.55,$31.47,$31.01,$31.01,$52.61,$39.85,$39.27,$39.27,$41.54,$31.46,$31.01,$31.01,$55.02,$41.67,$41.07,$41.07,$6,$4.55,$4.48,$4.48,$10.17,$7.7,$7.59,$7.59,$10.61,$8.03,$7.92,$7.92,26/08/2021 22:33:45
$0,$0,$0,$0,$36.51,$28.8,$28.12,$28.12,$46.15,$36.4,$35.54,$35.54,$32.4,$25.56,$24.95,$24.95,$41.03,$32.36,$31.59,$31.59,$32.39,$25.55,$24.95,$24.95,$42.91,$33.84,$33.04,$33.04,$4.68,$3.69,$3.61,$3.61,$7.93,$6.25,$6.11,$6.11,$8.27,$6.52,$6.37,$6.37,26/08/2021 22:34:53
$0,$0,$0,$0,$40.45,$39.94,$39.42,$39.42,$51.13,$50.48,$49.83,$49.83,$35.9,$35.44,$34.98,$34.98,$45.45,$44.87,$44.3,$44.3,$35.89,$35.43,$34.98,$34.98,$47.54,$46.93,$46.33,$46.33,$5.19,$5.12,$5.06,$5.06,$8.79,$8.67,$8.56,$8.56,$9.16,$9.05,$8.93,$8.93,26/08/2021 22:36:04
$0,$0,$0,$0,$48.38,$42.6,$42.08,$42.08,$61.15,$53.84,$53.19,$53.19,$42.93,$37.8,$37.34,$37.34,$54.35,$47.86,$47.28,$47.28,$42.92,$37.79,$37.33,$37.33,$56.85,$50.06,$49.45,$49.45,$6.2,$5.46,$5.4,$5.4,$10.51,$9.25,$9.14,$9.14,$10.96,$9.65,$9.53,$9.53,26/08/2021 22:37:15
$0,$0,$0,$0,$44.01,$36.33,$35.82,$35.82,$55.62,$45.92,$45.28,$45.28,$39.05,$32.24,$31.79,$31.79,$49.45,$40.82,$40.25,$40.25,$39.04,$32.23,$31.78,$31.78,$51.71,$42.69,$42.09,$42.09,$5.64,$4.66,$4.59,$4.59,$9.56,$7.89,$7.78,$7.78,$9.97,$8.23,$8.11,$8.11,26/08/2021 23:30:52
$0,$0,$0,$0,$44.54,$36.94,$36.43,$36.43,$56.3,$46.69,$46.05,$46.05,$39.52,$32.78,$32.33,$32.33,$50.04,$41.51,$40.93,$40.93,$39.51,$32.77,$32.32,$32.32,$52.34,$43.41,$42.81,$42.81,$5.71,$4.74,$4.67,$4.67,$9.67,$8.02,$7.91,$7.91,$10.09,$8.37,$8.25,$8.25,26/08/2021 23:32:02
$0,$0,$0,$0,$45.46,$40.4,$39.89,$39.89,$57.46,$51.06,$50.42,$50.42,$40.34,$35.85,$35.4,$35.4,$51.08,$45.39,$44.82,$44.82,$40.33,$35.84,$35.39,$35.39,$53.42,$47.47,$46.87,$46.87,$5.83,$5.18,$5.12,$5.12,$9.87,$8.77,$8.66,$8.66,$10.3,$9.15,$9.04,$9.04,26/08/2021 23:33:12
$0,$0,$0,$0,$41.67,$36.29,$35.78,$35.78,$52.67,$45.87,$45.23,$45.23,$36.98,$32.21,$31.75,$31.75,$46.82,$40.78,$40.2,$40.2,$36.97,$32.2,$31.74,$31.74,$48.97,$42.65,$42.05,$42.05,$5.34,$4.65,$4.59,$4.59,$9.05,$7.88,$7.77,$7.77,$9.44,$8.22,$8.11,$8.11,26/08/2021 23:34:20
$0,$0,$0,$0,$49.05,$37.3,$36.53,$36.53,$61.99,$47.14,$46.17,$46.17,$43.52,$33.1,$32.42,$32.42,$55.11,$41.91,$41.04,$41.04,$43.51,$33.09,$32.41,$32.41,$57.63,$43.83,$42.93,$42.93,$6.29,$4.78,$4.68,$4.68,$10.65,$8.1,$7.93,$7.93,$11.11,$8.45,$8.28,$8.28,26/08/2021 23:35:30
$0,$0,$0,$0,$38.22,$36.3,$35.78,$35.78,$48.31,$45.88,$45.23,$45.23,$33.91,$32.21,$31.76,$31.76,$42.94,$40.78,$40.21,$40.21,$33.91,$32.2,$31.75,$31.75,$44.91,$42.65,$42.05,$42.05,$4.9,$4.65,$4.59,$4.59,$8.3,$7.88,$7.77,$7.77,$8.66,$8.22,$8.11,$8.11,26/08/2021 23:36:39
$0,$0,$0,$0,$44.49,$34.79,$34.28,$34.28,$56.24,$43.98,$43.33,$43.33,$39.48,$30.88,$30.42,$30.42,$49.99,$39.09,$38.52,$38.52,$39.47,$30.87,$30.41,$30.41,$52.28,$40.89,$40.28,$40.28,$5.71,$4.46,$4.4,$4.4,$9.66,$7.56,$7.45,$7.45,$10.08,$7.88,$7.77,$7.77,26/08/2021 23:37:48
$0,$0,$0,$0,$43.04,$35.79,$35.28,$35.28,$54.41,$45.24,$44.59,$44.59,$38.2,$31.76,$31.31,$31.31,$48.36,$40.21,$39.64,$39.64,$38.19,$31.75,$31.3,$31.3,$50.58,$42.06,$41.46,$41.46,$5.52,$4.59,$4.52,$4.52,$9.35,$7.77,$7.66,$7.66,$9.75,$8.11,$7.99,$7.99,26/08/2021 23:38:58
$0,$0,$0,$0,$52.58,$39.82,$39.31,$39.31,$66.47,$50.33,$49.69,$49.69,$46.66,$35.34,$34.88,$34.88,$59.08,$44.74,$44.17,$44.17,$46.65,$35.33,$34.88,$34.88,$61.79,$46.79,$46.19,$46.19,$6.74,$5.11,$5.04,$5.04,$11.42,$8.65,$8.54,$8.54,$11.91,$9.02,$8.91,$8.91,26/08/2021 23:40:08
$0,$0,$0,$0,$41.9,$39.6,$38.95,$38.95,$52.96,$50.05,$49.23,$49.23,$37.18,$35.14,$34.56,$34.56,$47.08,$44.49,$43.76,$43.76,$37.17,$35.13,$34.56,$34.56,$49.23,$46.53,$45.77,$45.77,$5.37,$5.08,$4.99,$4.99,$9.1,$8.6,$8.46,$8.46,$9.49,$8.97,$8.82,$8.82,26/08/2021 23:41:16
$0,$0,$0,$0,$49.59,$44.47,$43.96,$43.96,$62.68,$56.21,$55.57,$55.57,$44,$39.47,$39.01,$39.01,$55.72,$49.97,$49.4,$49.4,$43.99,$39.46,$39,$39,$58.27,$52.26,$51.66,$51.66,$6.36,$5.7,$5.64,$5.64,$10.77,$9.66,$9.55,$9.55,$11.23,$10.08,$9.96,$9.96,26/08/2021 23:42:26
$0,$0,$0,$0,$54.69,$50.2,$49.69,$49.69,$69.12,$63.45,$62.81,$62.81,$48.53,$44.55,$44.09,$44.09,$61.45,$56.41,$55.83,$55.83,$48.52,$44.54,$44.08,$44.08,$64.26,$58.99,$58.39,$58.39,$7.01,$6.44,$6.37,$6.37,$11.88,$10.9,$10.79,$10.79,$12.39,$11.37,$11.26,$11.26,26/08/2021 23:43:37
$0,$0,$0,$0,$56.36,$52.66,$52.15,$52.15,$71.24,$66.56,$65.91,$65.91,$50.02,$46.73,$46.28,$46.28,$63.33,$59.17,$58.59,$58.59,$50,$46.72,$46.27,$46.27,$66.23,$61.88,$61.28,$61.28,$7.23,$6.75,$6.69,$6.69,$12.24,$11.44,$11.33,$11.33,$12.77,$11.93,$11.81,$11.81,26/08/2021 23:44:51
$0,$0,$0,$0,$54.79,$44.76,$44.25,$44.25,$69.26,$56.57,$55.93,$55.93,$48.62,$39.72,$39.27,$39.27,$61.57,$50.29,$49.72,$49.72,$48.61,$39.71,$39.26,$39.26,$64.39,$52.6,$52,$52,$7.03,$5.74,$5.67,$5.67,$11.9,$9.72,$9.61,$9.61,$12.41,$10.14,$10.02,$10.02,26/08/2021 23:46:01
$0,$0,$0,$0,$60.71,$51.14,$50.62,$50.62,$76.74,$64.63,$63.99,$63.99,$53.87,$45.38,$44.92,$44.92,$68.21,$57.46,$56.88,$56.88,$53.86,$45.37,$44.91,$44.91,$71.34,$60.09,$59.49,$59.49,$7.79,$6.56,$6.49,$6.49,$13.19,$11.11,$11,$11,$13.75,$11.58,$11.47,$11.47,26/08/2021 23:47:10
$0,$0,$0,$0,$52.65,$42.59,$42.08,$42.08,$66.55,$53.83,$53.19,$53.19,$46.72,$37.79,$37.34,$37.34,$59.16,$47.85,$47.28,$47.28,$46.71,$37.78,$37.33,$37.33,$61.87,$50.05,$49.45,$49.45,$6.75,$5.46,$5.4,$5.4,$11.43,$9.25,$9.14,$9.14,$11.93,$9.65,$9.53,$9.53,26/08/2021 23:48:18
$0,$0,$0,$0,$45,$38.94,$38.43,$38.43,$56.88,$49.22,$48.58,$48.58,$39.94,$34.56,$34.11,$34.11,$50.57,$43.76,$43.18,$43.18,$39.93,$34.55,$34.1,$34.1,$52.88,$45.76,$45.16,$45.16,$5.77,$4.99,$4.93,$4.93,$9.77,$8.46,$8.35,$8.35,$10.2,$8.82,$8.71,$8.71,26/08/2021 23:49:27
$0,$0,$0,$0,$47.01,$39.16,$38.65,$38.65,$59.41,$49.5,$48.86,$48.86,$41.71,$34.75,$34.3,$34.3,$52.82,$44.01,$43.43,$43.43,$41.7,$34.75,$34.29,$34.29,$55.24,$46.02,$45.42,$45.42,$6.03,$5.02,$4.96,$4.96,$10.21,$8.51,$8.4,$8.4,$10.65,$8.87,$8.76,$8.76,26/08/2021 23:50:35
$0,$0,$0,$0,$43.92,$38.81,$38.3,$38.3,$55.51,$49.06,$48.41,$48.41,$38.97,$34.44,$33.99,$33.99,$49.35,$43.61,$43.03,$43.03,$38.96,$34.43,$33.98,$33.98,$51.61,$45.61,$45.01,$45.01,$5.63,$4.98,$4.91,$4.91,$9.54,$8.43,$8.32,$8.32,$9.95,$8.79,$8.68,$8.68,26/08/2021 23:51:44
$0,$0,$0,$0,$43.42,$36.78,$36.27,$36.27,$54.88,$46.49,$45.84,$45.84,$38.53,$32.64,$32.18,$32.18,$48.79,$41.32,$40.75,$40.75,$38.52,$32.63,$32.18,$32.18,$51.02,$43.22,$42.62,$42.62,$5.57,$4.72,$4.65,$4.65,$9.43,$7.99,$7.88,$7.88,$9.84,$8.33,$8.22,$8.22,26/08/2021 23:52:53
$0,$0,$0,$0,$43.65,$40.86,$40.35,$40.35,$55.17,$51.65,$51,$51,$38.73,$36.26,$35.81,$35.81,$49.04,$45.91,$45.34,$45.34,$38.72,$36.25,$35.8,$35.8,$51.29,$48.02,$47.42,$47.42,$5.6,$5.24,$5.17,$5.17,$9.48,$8.87,$8.76,$8.76,$9.89,$9.26,$9.14,$9.14,26/08/2021 23:54:03
$0,$0,$0,$0,$39.33,$33.2,$32.12,$32.12,$49.71,$41.96,$40.6,$40.6,$34.9,$29.46,$28.5,$28.5,$44.19,$37.3,$36.09,$36.09,$34.89,$29.45,$28.5,$28.5,$46.21,$39.01,$37.75,$37.75,$5.04,$4.26,$4.12,$4.12,$8.54,$7.21,$6.98,$6.98,$8.91,$7.52,$7.28,$7.28,26/08/2021 23:55:13
$0,$0,$0,$0,$46.16,$37.24,$36.06,$36.06,$58.34,$47.07,$45.58,$45.58,$40.96,$33.05,$32,$32,$51.86,$41.84,$40.52,$40.52,$40.95,$33.04,$31.99,$31.99,$54.24,$43.76,$42.37,$42.37,$5.92,$4.78,$4.62,$4.62,$10.03,$8.09,$7.83,$7.83,$10.46,$8.44,$8.17,$8.17,26/08/2021 23:56:24
$0,$0,$0,$0,$42.53,$33.65,$33.14,$33.14,$53.75,$42.54,$41.89,$41.89,$37.74,$29.86,$29.41,$29.41,$47.78,$37.81,$37.24,$37.24,$37.73,$29.86,$29.4,$29.4,$49.97,$39.55,$38.95,$38.95,$5.45,$4.32,$4.25,$4.25,$9.24,$7.31,$7.2,$7.2,$9.63,$7.62,$7.51,$7.51,26/08/2021 23:57:34
$0,$0,$0,$0,$42.3,$32.8,$32.03,$32.03,$53.46,$41.45,$40.49,$40.49,$37.54,$29.1,$28.42,$28.42,$47.53,$36.85,$35.99,$35.99,$37.53,$29.1,$28.42,$28.42,$49.71,$38.54,$37.64,$37.64,$5.42,$4.21,$4.11,$4.11,$9.19,$7.12,$6.96,$6.96,$9.58,$7.43,$7.26,$7.26,26/08/2021 23:58:44
$0,$0,$0,$0,$52.01,$43.62,$43.11,$43.11,$65.74,$55.14,$54.49,$54.49,$46.15,$38.71,$38.26,$38.26,$58.44,$49.01,$48.44,$48.44,$46.14,$38.7,$38.25,$38.25,$61.12,$51.26,$50.66,$50.66,$6.67,$5.59,$5.53,$5.53,$11.3,$9.47,$9.36,$9.36,$11.78,$9.88,$9.77,$9.77,26/08/2021 23:59:56
$0,$0,$0,$0,$48.39,$43.09,$42.58,$42.58,$61.16,$54.46,$53.82,$53.82,$42.94,$38.24,$37.79,$37.79,$54.37,$48.42,$47.84,$47.84,$42.93,$38.23,$37.78,$37.78,$56.86,$50.64,$50.04,$50.04,$6.21,$5.53,$5.46,$5.46,$10.51,$9.36,$9.25,$9.25,$10.96,$9.76,$9.65,$9.65,27/08/2021 00:01:05
$0,$0,$0,$0,$56.3,$46.8,$46.29,$46.29,$71.17,$59.15,$58.51,$58.51,$49.97,$41.53,$41.08,$41.08,$63.26,$52.58,$52.01,$52.01,$49.95,$41.52,$41.07,$41.07,$66.16,$54.99,$54.39,$54.39,$7.22,$6,$5.94,$5.94,$12.23,$10.16,$10.05,$10.05,$12.76,$10.6,$10.49,$10.49,27/08/2021 00:02:16
$0,$0,$0,$0,$62,$51.42,$50.91,$50.91,$78.36,$65,$64.35,$64.35,$55.02,$45.63,$45.18,$45.18,$69.66,$57.78,$57.21,$57.21,$55,$45.62,$45.17,$45.17,$72.85,$60.43,$59.83,$59.83,$7.95,$6.59,$6.53,$6.53,$13.47,$11.17,$11.06,$11.06,$14.05,$11.65,$11.53,$11.53,27/08/2021 00:03:24
$0,$0,$0,$0,$58.95,$48.74,$48.24,$48.24,$74.51,$61.61,$60.97,$60.97,$52.31,$43.26,$42.81,$42.81,$66.23,$54.77,$54.2,$54.2,$52.3,$43.25,$42.79,$42.79,$69.27,$57.28,$56.68,$56.68,$7.56,$6.25,$6.19,$6.19,$12.8,$10.59,$10.48,$10.48,$13.35,$11.04,$10.93,$10.93,27/08/2021 00:04:32
